square,total_internet_activity,observed_intervals,coverage
6604,80598.89706437038,8784,1.0
157,80496.35510838337,8784,1.0
1196,80460.49972363203,8784,1.0
777,80365.37529076058,8784,1.0
359,80298.80625391216,8784,1.0
795,80210.11929131395,8784,1.0
895,80197.0681429775,8784,1.0
6606,80090.2154674908,8784,1.0
6413,80079.46708201905,8784,1.0
6304,80077.19905421858,8784,1.0
6404,80067.459794048,8784,1.0
6503,80067.459794048,8784,1.0
6504,80067.459794048,8784,1.0
6505,80067.459794048,8784,1.0
6605,80067.459794048,8784,1.0
2170,80032.83958488397,8784,1.0
7121,79972.19606678198,8784,1.0
9638,79952.67872631189,8784,1.0
6831,79914.0639324029,8784,1.0
5738,79742.47380773994,8784,1.0
6303,79731.99335109968,8784,1.0
2065,79694.70678157396,8784,1.0
1481,79685.91250817261,8784,1.0
5114,79665.39949419438,8784,1.0
9601,79658.51125464085,8784,1.0
2675,79606.06263804747,8784,1.0
2659,79531.03394791769,8784,1.0
6215,79523.98426661453,8784,1.0
4507,79500.71302397101,8784,1.0
6403,79491.52228787824,8784,1.0
1935,79484.88826202333,8784,1.0
5935,79449.87903953779,8784,1.0
5939,79436.3836078917,8784,1.0
2603,79133.52766620557,8784,1.0
6405,79108.29900393674,8784,1.0
6901,79096.18005582422,8784,1.0
406,79094.99996720694,8784,1.0
683,78989.30005388464,8784,1.0
6717,78943.30516035558,8784,1.0
4914,78897.08767690726,8784,1.0
4899,78770.95814236403,8784,1.0
5112,78721.88482813265,8784,1.0
257,78721.14239186996,8784,1.0
1712,78640.98516131738,8784,1.0
1810,78640.98516131738,8784,1.0
1710,78612.96811532858,8784,1.0
584,78539.86603790165,8784,1.0
5834,78476.4382474828,8784,1.0
3411,78446.998212587,8784,1.0
4614,78264.73451746609,8784,1.0
1183,78117.91182816733,8784,1.0
4696,78101.77818867845,8784,1.0
4697,78101.77818867845,8784,1.0
2276,78091.6932821981,8784,1.0
362,78066.69404450296,8784,1.0
6603,78019.24885087497,8784,1.0
6015,78010.75952496253,8784,1.0
6115,77688.63692001296,8784,1.0
1184,77619.96521364574,8784,1.0
3313,77597.82076755812,8784,1.0
1280,77502.77166918889,8784,1.0
5920,77207.44200615375,8784,1.0
6612,77112.82163275148,8784,1.0
260,77100.41814218454,8784,1.0
159,77094.87649445065,8784,1.0
160,77014.9951791821,8784,1.0
6134,76970.69948846307,8784,1.0
5892,76960.14664066386,8784,1.0
484,76910.1141123095,8784,1.0
1182,76902.31892811139,8784,1.0
259,76845.35576284237,8784,1.0
5929,76842.80813224023,8784,1.0
3541,76808.74410052894,8784,1.0
4912,76566.7501214084,8784,1.0
2761,76499.3093245151,8784,1.0
6921,76488.83014299234,8784,1.0
5285,76434.8545188802,8784,1.0
6014,76349.624821949,8784,1.0
682,76335.50428657679,8784,1.0
4714,76180.34315984174,8784,1.0
4814,76180.34315984174,8784,1.0
4916,76144.88639142641,8784,1.0
261,75842.37751548662,8784,1.0
7021,75811.01756662608,8784,1.0
385,75752.17658444226,8784,1.0
6114,75721.8304199601,8784,1.0
1083,75660.6177952448,8784,1.0
5115,75657.46353464226,8784,1.0
2371,75647.72368804977,8784,1.0
407,75602.71317233559,8784,1.0
5097,75527.2727337859,8784,1.0
1281,75520.87505579085,8784,1.0
6810,75472.54888208509,8784,1.0
583,75444.28083767033,8784,1.0
60,75438.86594767956,8784,1.0
982,75412.93842472279,8784,1.0
7022,75341.90246994045,8784,1.0
3106,75151.2686088368,8784,1.0
2019,75127.38965411582,8784,1.0
6922,75048.33412628528,8784,1.0
831,75044.69148392286,8784,1.0
2060,75028.1692969577,8784,1.0
6812,74987.62455450979,8784,1.0
6005,74912.90707417027,8784,1.0
4010,74863.45891945629,8784,1.0
4213,74674.92970145444,8784,1.0
9817,74665.61385892538,8784,1.0
6214,74642.81232463672,8784,1.0
5732,74557.43297719647,8784,1.0
5926,74527.44847305304,8784,1.0
9937,74490.10748368525,8784,1.0
2568,74447.06600904734,8784,1.0
6811,74409.55606104666,8784,1.0
1082,74307.94069244068,8784,1.0
34,74301.56491805102,8784,1.0
1809,74291.09647737419,8784,1.0
4715,74270.5705423589,8784,1.0
4815,74270.5705423589,8784,1.0
4816,74270.5705423589,8784,1.0
1181,74243.5174350715,8784,1.0
981,74208.9913596852,8784,1.0
1081,74208.9913596852,8784,1.0
1179,74208.9913596852,8784,1.0
1180,74208.9913596852,8784,1.0
1277,74208.9913596852,8784,1.0
1278,74208.9913596852,8784,1.0
1279,74208.9913596852,8784,1.0
1080,74208.58815600409,8784,1.0
1178,74185.17622776578,8784,1.0
4774,74168.4706530501,5389,0.6135018214936248
1079,74160.7749912337,8784,1.0
2059,74156.30321026471,8784,1.0
1192,74104.08304699612,8784,1.0
4795,74047.8216204543,8784,1.0
4796,74047.8216204543,8784,1.0
4895,74047.8216204543,8784,1.0
4896,74047.8216204543,8784,1.0
4996,74047.8216204543,8784,1.0
4997,74047.8216204543,8784,1.0
5096,74047.8216204543,8784,1.0
4897,74045.23284161549,8784,1.0
4898,74042.86571701939,8784,1.0
4797,74038.5564111636,8784,1.0
4998,74035.38835739618,8784,1.0
1917,74010.39968174887,8784,1.0
4798,73993.54928487698,8784,1.0
4915,73972.07933372595,8784,1.0
32,73955.35160127973,8784,1.0
3412,73876.86657343735,8784,1.0
7020,73859.23138794,8784,1.0
6402,73808.53424926479,8784,1.0
6613,73789.65691716723,8784,1.0
634,73774.5459939816,8784,1.0
980,73690.24579288869,8784,1.0
3709,73670.96638905717,8784,1.0
4995,73535.70165132232,8784,1.0
6610,73531.10003326689,8784,1.0
880,73443.81812397589,8784,1.0
4374,73322.48260514444,4583,0.5217440801457195
5202,73318.14668230039,8784,1.0
5814,73288.56937835694,8784,1.0
9814,73276.47196077494,8784,1.0
534,73253.3891541939,8784,1.0
979,73189.46180437585,8784,1.0
6006,73188.10093673297,8784,1.0
5919,73167.77445510609,8784,1.0
6712,73155.66828172051,8784,1.0
635,72976.96171883326,8784,1.0
5837,72823.31485963173,8784,1.0
1535,72815.53931253406,8784,1.0
4894,72751.04216958817,8784,1.0
93,72743.18059424596,8784,1.0
780,72720.09129329461,8784,1.0
6616,72711.95816663584,8784,1.0
5012,72690.04262347434,8784,1.0
684,72615.2078438235,8784,1.0
5990,72578.20548452773,8784,1.0
4214,72560.08640504119,8784,1.0
1176,72414.28729960881,8784,1.0
2257,72385.95534420197,8784,1.0
232,72362.88212800388,8784,1.0
5713,72248.31543453177,8784,1.0
5914,72224.75463699899,8784,1.0
1078,72215.80368856975,8784,1.0
3345,72149.42231592668,8784,1.0
1378,72039.11659224448,8784,1.0
5938,71931.29774629838,8784,1.0
5618,71907.10410158173,8784,1.0
5909,71871.2502279018,8784,1.0
436,71849.91035531381,8784,1.0
5619,71770.26555387737,8784,1.0
6731,71739.5892873637,8784,1.0
6432,71733.57747501541,8784,1.0
3711,71711.65591581415,8784,1.0
497,71700.26079150548,8463,0.9634562841530054
496,71680.265661534,8784,1.0
2160,71600.79494898752,8784,1.0
131,71530.58986597971,8784,1.0
4016,71498.31916512662,8784,1.0
2803,71279.625463745,8784,1.0
3026,71241.32832220821,8784,1.0
238,71221.12213093584,8784,1.0
1381,71136.91326314304,8784,1.0
5839,71121.41434882463,8784,1.0
2860,71095.15785106127,8784,1.0
140,71030.4343039641,8784,1.0
5822,71025.10724768198,8784,1.0
4811,70966.96019804648,8784,1.0
3904,70965.33587861895,8784,1.0
679,70925.70333529831,8784,1.0
1177,70924.1284481134,8784,1.0
408,70785.8271360811,8784,1.0
3311,70733.28546752436,8784,1.0
1379,70711.61286949298,8784,1.0
5095,70696.03909948315,8784,1.0
533,70654.65677029052,8784,1.0
1380,70457.12667000644,8784,1.0
164,70105.86309563277,8784,1.0
1480,70079.44308962965,8784,1.0
798,69984.8392352394,8784,1.0
3044,69711.57741310087,8784,1.0
6427,69654.12462551054,8784,1.0
5515,69590.74382692271,8784,1.0
2232,69563.38880749892,8784,1.0
2331,69563.38880749892,8784,1.0
2332,69563.38880749892,8784,1.0
2431,69563.38880749892,8784,1.0
2432,69563.38880749892,8784,1.0
6711,69493.5810046551,8784,1.0
2270,69490.40493158037,8784,1.0
2370,69490.40493158037,8784,1.0
2470,69490.40493158037,8784,1.0
2471,69490.40493158037,8784,1.0
39,69428.96708871618,8784,1.0
4115,69422.15222373314,8784,1.0
1362,69391.48508412666,8784,1.0
6020,69342.60549878358,8784,1.0
132,69335.11546309655,8784,1.0
3509,69331.0912507608,8784,1.0
377,69247.68307873898,8784,1.0
210,69145.12177063379,8784,1.0
2570,69124.34268621884,8784,1.0
5284,69120.70251664262,8784,1.0
3916,69096.59484532876,8784,1.0
3910,68976.77657111641,8784,1.0
6091,68883.0132082035,8784,1.0
5815,68836.85326209893,8784,1.0
5820,68811.80688193736,8784,1.0
3714,68805.1445188072,8784,1.0
1084,68741.76455119958,8784,1.0
5194,68730.24791996459,8784,1.0
5720,68634.37692194998,8784,1.0
3511,68507.97655413995,8784,1.0
40,68506.74217480008,8784,1.0
4994,68491.48825232834,8784,1.0
5617,68414.29588467386,8784,1.0
5821,68290.73210526608,8784,1.0
3142,68191.92378551657,8784,1.0
4111,68171.81239890488,8784,1.0
1711,68161.36203856392,8784,1.0
879,67920.76883662012,8784,1.0
794,67821.07399832645,8784,1.0
433,67624.48778483506,8784,1.0
1612,67608.65622344005,8784,1.0
6713,67565.94504666663,8784,1.0
5905,67548.5969446178,8784,1.0
2376,67544.23882293429,8784,1.0
2367,67397.31457688115,8784,1.0
734,67220.1957118486,8784,1.0
830,67141.38157668817,8784,1.0
5719,67004.18038795813,8784,1.0
4911,66987.39082872719,8784,1.0
928,66975.66511052995,8784,1.0
231,66975.32036048327,8784,1.0
825,66958.74239598263,8784,1.0
31,66955.90435782654,8784,1.0
129,66955.90435782654,8784,1.0
130,66955.90435782654,8784,1.0
228,66955.90435782654,8784,1.0
229,66955.90435782654,8784,1.0
230,66955.90435782654,8784,1.0
327,66955.90435782654,8784,1.0
328,66955.90435782654,8784,1.0
329,66955.90435782654,8784,1.0
330,66955.90435782654,8784,1.0
425,66955.90435782654,8784,1.0
426,66955.90435782654,8784,1.0
427,66955.90435782654,8784,1.0
428,66955.90435782654,8784,1.0
429,66955.90435782654,8784,1.0
430,66955.90435782654,8784,1.0
528,66955.90435782654,8784,1.0
529,66955.90435782654,8784,1.0
530,66955.90435782654,8784,1.0
629,66955.90435782654,8784,1.0
527,66955.83281227863,8784,1.0
431,66955.42970972882,8784,1.0
531,66954.87763992806,8784,1.0
435,66954.33582036226,8784,1.0
628,66954.14764559998,8784,1.0
630,66952.7235863241,8784,1.0
331,66951.73383031222,8784,1.0
526,66949.83952177048,8784,1.0
826,66947.72017235206,8784,1.0
335,66947.40922835597,8784,1.0
631,66947.1685581439,8784,1.0
525,66943.48636607356,8784,1.0
336,66942.60236755364,8784,1.0
729,66941.42289755304,8784,1.0
627,66940.64158140878,8784,1.0
332,66940.40366458725,8784,1.0
827,66939.39770554526,8784,1.0
235,66939.29719007827,8784,1.0
234,66934.70138670987,8784,1.0
632,66934.42573216725,8784,1.0
334,66933.54466133927,8784,1.0
434,66932.78472805994,8784,1.0
725,66931.85063865883,8784,1.0
728,66931.84589244402,8784,1.0
732,66931.36486873539,8784,1.0
726,66931.29856885808,8784,1.0
524,66930.75799370804,8784,1.0
731,66930.62984829723,8784,1.0
730,66930.601561238,8784,1.0
233,66930.52913510201,8784,1.0
828,66930.43798998561,8784,1.0
824,66929.36944548968,8784,1.0
633,66929.33041570487,8784,1.0
333,66928.77220329198,8784,1.0
532,66928.77220329198,8784,1.0
622,66928.77220329198,8784,1.0
623,66928.77220329198,8784,1.0
624,66928.77220329198,8784,1.0
625,66928.77220329198,8784,1.0
626,66928.77220329198,8784,1.0
721,66928.77220329198,8784,1.0
722,66928.77220329198,8784,1.0
723,66928.77220329198,8784,1.0
724,66928.77220329198,8784,1.0
727,66928.77220329198,8784,1.0
733,66928.77220329198,8784,1.0
821,66928.77220329198,8784,1.0
822,66928.77220329198,8784,1.0
823,66928.77220329198,8784,1.0
829,66928.77220329198,8784,1.0
832,66928.77220329198,8784,1.0
833,66928.77220329198,8784,1.0
921,66928.77220329198,8784,1.0
922,66928.77220329198,8784,1.0
930,66928.77220329198,8784,1.0
932,66928.77220329198,8784,1.0
923,66890.85022168905,8784,1.0
820,66881.25658067835,8784,1.0
404,66857.60584624272,8784,1.0
326,66841.04062736851,8784,1.0
128,66793.04142028092,8784,1.0
6814,66756.41859222035,8784,1.0
927,66752.13812875145,8784,1.0
4704,66615.17291847744,8784,1.0
925,66599.91199039416,8784,1.0
926,66584.08859252367,8784,1.0
2269,66561.3584727278,8784,1.0
924,66542.47654894747,8784,1.0
5102,66522.75133802232,8784,1.0
2670,66488.18251195365,8784,1.0
30,66476.99950185574,8784,1.0
929,66431.80987753769,8784,1.0
5818,66413.03816782293,8784,1.0
6034,66371.91174386353,8784,1.0
3510,66318.78417824856,8784,1.0
227,66313.19640935476,8784,1.0
920,66252.68876099752,8784,1.0
6429,66234.23429125648,8784,1.0
403,66182.05683664598,8784,1.0
286,66123.42308287843,8784,1.0
978,66111.18888494742,8784,1.0
236,66093.96490599519,8784,1.0
2322,66064.31441706711,8784,1.0
6631,65913.4114136079,8784,1.0
6314,65864.96820677,8784,1.0
523,65820.78305497672,8784,1.0
894,65746.99372831397,8784,1.0
6323,65718.33839341157,8784,1.0
5716,65705.57875023426,8784,1.0
5718,65651.38223788625,8784,1.0
1185,65572.27191386983,8784,1.0
3710,65532.695910683,8784,1.0
6730,65509.08829470361,8784,1.0
2361,65435.63432932893,8784,1.0
135,65289.01850631633,8784,1.0
778,65231.275030801975,8784,1.0
81,65218.071307116916,8784,1.0
3814,64933.06181294329,8784,1.0
3307,64932.93065661825,8784,1.0
1463,64848.563279345704,8784,1.0
237,64806.752024816364,8784,1.0
5612,64771.27470244778,8784,1.0
1230,64746.974330130986,8784,1.0
136,64627.133323190916,8784,1.0
35,64625.21442982972,8784,1.0
36,64625.21442982972,8784,1.0
37,64625.21442982972,8784,1.0
38,64625.21442982972,8784,1.0
139,64625.21442982972,8784,1.0
138,64623.60081289842,8784,1.0
5717,64618.34167311613,8784,1.0
1077,64614.244968253515,8784,1.0
137,64613.31724097195,8784,1.0
5616,64612.33028399031,8784,1.0
424,64592.092356520334,8784,1.0
2324,64556.42328885113,8784,1.0
720,64476.31048760588,8784,1.0
5819,64458.06094201181,8784,1.0
3245,64347.304618229886,8784,1.0
2369,64284.795609776396,8784,1.0
5015,64187.34522744217,8784,1.0
29,64155.653799440195,8784,1.0
877,63995.03506837732,8784,1.0
5620,63897.789401453956,8784,1.0
133,63880.332148545596,8784,1.0
779,63856.25140021375,8784,1.0
878,63856.25140021375,8784,1.0
977,63856.25140021375,8784,1.0
5094,63701.31326038797,8784,1.0
5838,63656.623626337445,8784,1.0
3444,63540.47862075569,8784,1.0
9410,63483.87586946642,8784,1.0
2672,63439.88219390503,8784,1.0
3609,63418.67115924529,8784,1.0
5293,63378.86623307922,8784,1.0
1032,63327.50919498682,8784,1.0
2022,63325.11735332736,8784,1.0
6531,63222.54495113955,8784,1.0
680,63179.11092943428,8784,1.0
6291,63154.37369471376,8784,1.0
2569,63054.062971128566,8784,1.0
1716,63051.07890369344,8784,1.0
3143,62900.69575969831,8784,1.0
3144,62900.69575969831,8784,1.0
3242,62900.69575969831,8784,1.0
3243,62900.69575969831,8784,1.0
3244,62900.69575969831,8784,1.0
3342,62900.69575969831,8784,1.0
3343,62900.69575969831,8784,1.0
3344,62900.69575969831,8784,1.0
3442,62900.69575969831,8784,1.0
3443,62900.69575969831,8784,1.0
1212,62884.67236766809,8784,1.0
2120,62813.271587659736,8784,1.0
784,62707.19201888206,8784,1.0
621,62689.52280419484,8784,1.0
713,62630.92745606172,8784,1.0
5721,62504.34624255395,8784,1.0
1908,62383.42204752155,8784,1.0
1506,62336.868451269205,8784,1.0
2323,62263.28972676149,8784,1.0
432,62253.53894579675,8784,1.0
498,62251.25979566286,8463,0.9634562841530054
485,62240.02483925822,8784,1.0
4993,62185.056002982536,8774,0.9988615664845173
5092,62185.056002982536,8774,0.9988615664845173
5093,62185.056002982536,8774,0.9988615664845173
5192,62185.056002982536,8774,0.9988615664845173
5193,62185.056002982536,8774,0.9988615664845173
405,62129.14837547511,8784,1.0
1633,62124.07989951401,8784,1.0
9917,62113.39948736126,8784,1.0
2572,62102.366050294295,8784,1.0
134,62099.892504212025,8784,1.0
5991,62089.67533394926,8784,1.0
1799,62058.774075287896,8784,1.0
325,62008.16515640678,8784,1.0
6813,61891.07648823557,8784,1.0
127,61876.78411186099,8784,1.0
6121,61838.676192666084,8784,1.0
3610,61773.17350129696,8784,1.0
3611,61762.00088198475,8784,1.0
2469,61758.64387510372,8784,1.0
6028,61720.653528091636,8784,1.0
3815,61636.2925975091,8784,1.0
1191,61629.696384768686,8784,1.0
2298,61595.79805783931,8784,1.0
6530,61565.67556958949,8784,1.0
5925,61391.959985444686,8784,1.0
3911,61252.05403757986,8784,1.0
3915,61235.95247502628,8784,1.0
5714,61234.7011567485,8784,1.0
4473,61215.47404790499,4815,0.548155737704918
6630,61116.49424529718,8784,1.0
1536,61079.93943931451,8784,1.0
4113,60965.71145012763,8784,1.0
522,60857.029994066856,8784,1.0
4112,60840.67932640247,8784,1.0
4015,60834.36999159769,8784,1.0
4114,60834.36999159769,8784,1.0
4014,60833.896575400555,8784,1.0
4011,60794.7827712406,8784,1.0
9910,60784.35641534433,8784,1.0
3713,60776.33421969147,8784,1.0
1031,60773.524178216394,8784,1.0
1907,60772.35948306879,8784,1.0
3914,60696.868088121344,8784,1.0
3810,60546.44376457769,8784,1.0
1611,60453.171275670895,8784,1.0
4013,60429.54758233028,8784,1.0
4012,60350.35092235583,8784,1.0
226,60197.613577255106,8784,1.0
2221,59823.024938576265,8784,1.0
2671,59821.81535243268,8784,1.0
161,59775.926876456106,8784,1.0
3612,59760.23859584745,8784,1.0
2467,59739.97586414799,8784,1.0
5831,59583.36861999371,8784,1.0
1435,59526.9807337617,8784,1.0
6325,59441.221142869916,8784,1.0
2500,59432.986499826024,8784,1.0
1334,59383.980832005815,8784,1.0
6702,59345.73845318436,8784,1.0
1411,59314.764181086124,8784,1.0
423,59240.97050336703,8784,1.0
3912,59226.73915532015,8784,1.0
6428,59223.79246542194,8784,1.0
2268,58991.84053428556,8784,1.0
181,58981.981046213165,8784,1.0
5934,58877.77155045808,8784,1.0
324,58860.176374326446,8784,1.0
500,58850.28838223411,8333,0.9486566484517304
499,58841.57554413381,8333,0.9486566484517304
9602,58836.28486818427,8784,1.0
225,58819.022003489976,8784,1.0
600,58816.63323473735,8333,0.9486566484517304
323,58801.03636988871,8784,1.0
599,58794.71793314589,8333,0.9486566484517304
698,58790.48986857139,8333,0.9486566484517304
699,58790.48986857139,8333,0.9486566484517304
799,58790.48986857139,8333,0.9486566484517304
598,58790.489868571385,8333,0.9486566484517304
3312,58784.50425802256,8784,1.0
700,58767.47767069476,8333,0.9486566484517304
535,58766.491894471525,8784,1.0
800,58741.58344456585,8333,0.9486566484517304
422,58677.70272901585,8784,1.0
819,58619.33259078109,8784,1.0
5710,58551.78032050342,8784,1.0
5414,58482.06105000854,8784,1.0
28,58436.62170916563,8784,1.0
2499,58387.69530838301,8784,1.0
5212,58361.72875223488,8784,1.0
1934,58288.69161422107,8784,1.0
2674,58264.50144862532,8784,1.0
2061,57646.97326892755,8784,1.0
1507,57600.00471536966,8784,1.0
1709,57578.37955738123,8784,1.0
6716,57528.57513105849,8784,1.0
224,57364.76625536331,8784,1.0
3005,57327.87782799545,8784,1.0
1613,57222.47850624418,8784,1.0
126,57143.91580066718,8784,1.0
262,57112.191629102126,8784,1.0
9705,57078.55146293827,8784,1.0
2368,56987.62374075063,8784,1.0
2468,56987.62374075063,8784,1.0
294,56906.24214243883,8784,1.0
1610,56881.37172455884,8784,1.0
1133,56816.95207563847,8784,1.0
4503,56797.264485786895,8784,1.0
3613,56766.92303471056,8784,1.0
2122,56629.45387378715,8784,1.0
409,56559.549809767705,8784,1.0
3812,56533.96774949673,8784,1.0
9504,56406.14617564113,8784,1.0
9905,56353.496935730356,8784,1.0
6431,56344.34080885462,8784,1.0
4302,56297.35466198965,8784,1.0
389,56268.8786487734,8784,1.0
3913,56167.405832402044,8784,1.0
1311,56154.82424911954,8784,1.0
1511,56083.34452143973,8784,1.0
919,56076.448309269035,8784,1.0
5906,56009.381153296286,8784,1.0
363,56007.40781117506,8784,1.0
9805,55961.15192489605,8784,1.0
9904,55910.90038557713,8784,1.0
395,55864.36719491255,8784,1.0
1825,55857.894647752066,8784,1.0
3705,55814.05700518191,8784,1.0
9804,55787.958502095404,8784,1.0
9702,55770.57130576119,8784,1.0
9803,55770.57130576119,8784,1.0
9903,55769.13561163872,8784,1.0
9802,55764.72539524588,8784,1.0
1835,55694.3144032917,8784,1.0
9902,55614.41826067043,8784,1.0
6326,55543.112545007025,8784,1.0
483,55473.66653771565,8784,1.0
2477,55413.65897716405,8784,1.0
6290,55409.404759865225,8784,1.0
6090,55396.28256080938,8784,1.0
10,55282.902256868394,8784,1.0
5439,55226.47998558896,4384,0.4990892531876138
6714,55180.31983815231,8784,1.0
63,55144.74358653022,8784,1.0
9407,55118.05833127272,8784,1.0
110,55016.32321153712,8784,1.0
2231,54824.481630850496,8784,1.0
9901,54756.200212760166,8784,1.0
695,54625.59081551894,8784,1.0
9604,54625.290929991526,8784,1.0
6089,54459.74696514965,8784,1.0
1564,54447.36755580573,8784,1.0
797,54444.73677902324,8784,1.0
9704,54318.06184463882,8784,1.0
6328,54302.498880880696,8784,1.0
223,54203.59688798488,8784,1.0
6007,54201.31933866225,8784,1.0
9715,54158.91505255835,8784,1.0
2204,54078.29721534874,8784,1.0
1333,53994.98418918776,8784,1.0
9603,53957.80426231235,8784,1.0
1918,53905.618868514255,8784,1.0
620,53850.23138399557,8784,1.0
3813,53797.227369610366,8784,1.0
521,53600.44702879283,8784,1.0
61,53497.68753321751,8784,1.0
62,53497.68753321751,8784,1.0
162,53497.68753321751,8784,1.0
163,53497.68753321751,8784,1.0
263,53497.68753321751,8784,1.0
125,53370.5947888772,8784,1.0
1718,53325.38588831598,8784,1.0
9703,53268.1499581257,8784,1.0
4202,53158.60887501416,8784,1.0
1660,53077.826438445496,8784,1.0
1899,53076.60792684923,8784,1.0
2007,53060.43875458212,8784,1.0
5715,52893.76392649059,8784,1.0
5413,52770.043605279956,8784,1.0
5514,52770.03772633211,8784,1.0
3508,52765.7431143736,8784,1.0
5512,52712.11316390031,8784,1.0
5513,52690.55586374402,8784,1.0
984,52664.5584926021,8784,1.0
9716,52649.863494379264,8784,1.0
2661,52626.44980524926,8784,1.0
27,52527.316097815514,8784,1.0
6715,52514.57307222233,8784,1.0
6008,52410.062743175375,8784,1.0
5613,52362.54064925029,8784,1.0
9801,52238.957553434426,8784,1.0
5615,52228.73156180537,8784,1.0
5614,52157.93865405388,8784,1.0
402,52101.820105463776,8784,1.0
1462,51989.055052214,8784,1.0
2105,51970.9623675659,8784,1.0
597,51915.564386195234,8784,1.0
6617,51905.740426390825,8784,1.0
5412,51815.04939578537,8784,1.0
1394,51811.54749481477,8784,1.0
612,51795.974029425335,8784,1.0
6611,51789.64008816579,8784,1.0
6430,51754.92363323212,8784,1.0
1361,51731.21639479056,8784,1.0
2429,51571.520863759615,8784,1.0
9409,51466.91734925515,8784,1.0
5011,51420.786550719175,8784,1.0
1293,51389.61298073757,8784,1.0
884,51373.570835553495,8784,1.0
1560,51341.753864618884,8784,1.0
193,51268.44665675724,8784,1.0
1008,51223.295984309574,8784,1.0
5806,51168.31088995289,8784,1.0
5809,51159.157753735,8784,1.0
5511,51153.345552849256,8784,1.0
3206,51086.04758836537,8784,1.0
1735,50993.222197102026,8784,1.0
92,50926.303649342306,8784,1.0
192,50926.303649342306,8784,1.0
293,50926.303649342306,8784,1.0
191,50903.762587005804,8784,1.0
292,50840.81294124345,8784,1.0
4806,50744.499790142894,8784,1.0
322,50737.347754606766,8784,1.0
5010,50690.5448573904,8784,1.0
5908,50667.279462481056,8784,1.0
5708,50666.98648983385,8784,1.0
5709,50666.84079752559,8784,1.0
6128,50649.6679837045,8784,1.0
9408,50553.1652528771,8784,1.0
1727,50537.52268684562,8784,1.0
394,50468.88267550302,8784,1.0
6330,50449.72835710656,8784,1.0
5807,50376.45036683281,8784,1.0
393,50341.56902192259,8784,1.0
2577,50280.545860391634,8784,1.0
384,50171.405059465906,8784,1.0
188,50085.42849437679,8784,1.0
2020,50054.90537457751,8784,1.0
5907,49904.39018333182,8784,1.0
6027,49887.98949097311,8784,1.0
5610,49704.854638927776,8784,1.0
1518,49619.9596296876,8784,1.0
1616,49619.9596296876,8784,1.0
1619,49619.9596296876,8784,1.0
1719,49619.9596296876,8784,1.0
1817,49619.9596296876,8784,1.0
1818,49619.9596296876,8784,1.0
1819,49619.9596296876,8784,1.0
1919,49619.9596296876,8784,1.0
1617,49581.8413496295,8784,1.0
6228,49529.86256219166,8784,1.0
1618,49526.43026690762,8784,1.0
1517,49458.21687925036,8784,1.0
281,49417.9684940071,8784,1.0
5808,49368.68029968215,8784,1.0
25,49281.49651874658,8784,1.0
26,49281.49651874658,8784,1.0
9701,49267.539438596825,8784,1.0
6502,49263.6277849904,8784,1.0
582,49245.75554224528,8784,1.0
6233,49088.66479305234,8784,1.0
124,49054.29667104945,8784,1.0
1614,49027.70077391535,8784,1.0
24,48856.97708613163,8784,1.0
1418,48796.37586683735,8784,1.0
5609,48477.20983530373,8784,1.0
697,48414.91115808249,8784,1.0
6331,48207.81006673058,8784,1.0
5411,48186.538320394044,8784,1.0
1808,48072.519854087666,8784,1.0
1211,48051.383684469736,8784,1.0
5313,47799.89996804785,8784,1.0
9605,47765.10077886203,8784,1.0
5930,47707.362064095185,8784,1.0
1717,47645.721265552056,8784,1.0
6329,47605.01840088879,8784,1.0
5707,47600.36856710441,8784,1.0
91,47483.86016409916,8784,1.0
1515,47463.80522550161,8784,1.0
2461,47454.479854324876,8784,1.0
495,47437.571809041685,8784,1.0
3606,47426.971209415795,8784,1.0
2033,47390.41376647567,8784,1.0
6229,47340.433207968395,8784,1.0
1519,47181.646320017244,8784,1.0
421,47122.82360328901,8784,1.0
1514,47045.71515966019,8784,1.0
6127,46719.684442584854,8784,1.0
6129,46684.75631547332,8784,1.0
2132,46636.474583504496,8784,1.0
719,46621.14816239966,8784,1.0
6327,46614.33585159763,8784,1.0
1516,46521.78158951114,8784,1.0
494,46487.86179721058,8784,1.0
2561,46409.9306587082,8784,1.0
6230,46382.62263832749,8784,1.0
2062,46370.4820988801,8784,1.0
2198,46362.09890164862,8784,1.0
6324,46308.847547387755,8784,1.0
1290,46299.5149875566,8784,1.0
6227,46235.96469606381,8784,1.0
5921,46184.67737388607,8784,1.0
2557,45951.40662846314,8784,1.0
1415,45949.96121830563,8784,1.0
5923,45895.57609639816,8784,1.0
5924,45895.57609639816,8784,1.0
2456,45858.29622529512,8784,1.0
6226,45792.644689371096,8784,1.0
2474,45770.635964429704,8784,1.0
2660,45693.27730362788,8784,1.0
6133,45603.89866323254,8784,1.0
1205,45599.857133862155,8784,1.0
1419,45484.23933799374,8784,1.0
1233,45456.7898500054,8784,1.0
1029,45455.19124580029,8784,1.0
5922,45453.363812879696,8784,1.0
6026,45409.47631686724,8784,1.0
5312,45376.33065933898,8784,1.0
5805,45270.59838408238,8784,1.0
2260,45098.38482629199,8784,1.0
1113,45056.471378883594,8784,1.0
1209,45056.471378883594,8784,1.0
1213,45056.471378883594,8784,1.0
1214,45056.471378883594,8784,1.0
1305,45056.471378883594,8784,1.0
1309,45056.471378883594,8784,1.0
1312,45056.471378883594,8784,1.0
